text,entities
جريدة فلسطين / حزيران ( 5 / 6 / 1945 ) .,"{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""حزيران"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""5"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""6"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1945"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
al jazeera channel قناة الجزيرة $#$,"{""story_entities"": []}"
"جريدة مرﺁة الشرق , شباط ( 13 / 2 / 1937 ) .","{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""مرﺁة"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الشرق"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""شباط"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""13"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1937"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
شجرات حمايل وعائلات قرية قسطينة : حامولة سلمان .,"{""story_entities"": [{""entity_value"": ""قرية"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""قسطينة"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""حامولة"", ""entity_type"": ""B-NORP""}, {""entity_value"": ""سلمان"", ""entity_type"": ""I-NORP""}]}"
التنظيمات الشعبية التابعة لمنظمة التحرير الفلسطينية الإتحاد للحقوقيين الفلسطينيين ( 1971 ) .,"{""story_entities"": [{""entity_value"": ""لمنظمة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""التحرير"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الفلسطينية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الإتحاد"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""للحقوقيين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الفلسطينيين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الفلسطينيين"", ""entity_type"": ""B-NORP""}, {""entity_value"": ""1971"", ""entity_type"": ""B-DATE""}]}"
تبليغ وقوع ولادة لدائرة الصحة في قرية كفر سابا في مدينة طولكرم عام ( 1930 ) .,"{""story_entities"": [{""entity_value"": ""لدائرة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""الصحة"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""قرية"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""كفر"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""سابا"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""مدينة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""طولكرم"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""عام"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1930"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
قال قضاة يتعاملون مع معظم قضايا مكافحة الإرهاب إنهم يرفضون تطبيق هذا القانون . $#$,"{""story_entities"": []}"
يما : شو الحل,"{""story_entities"": []}"
إلا أنه وبعد مرور عامين على تلك الحادثة لم يتغير شيء فعلياً . $#$,"{""story_entities"": [{""entity_value"": ""عامين"", ""entity_type"": ""B-DATE""}]}"
جريدة الكفاح ( 11 / 10 / 1944 ) .,"{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""الكفاح"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""11"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""10"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1944"", ""entity_type"": ""I-DATE""}]}"
إذا ربي القمح وصار حشيشو أخضر وطويل من وقتا لليلة عيد الميلاد ، بتكون علامة هيدي وبحبوحة للسنة الجايي .,"{""story_entities"": [{""entity_value"": ""للسنة"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""الجايي"", ""entity_type"": ""I-DATE""}]}"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 117 .,"{""story_entities"": [{""entity_value"": ""بلدية"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""نابلس"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""نابلس"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""عام"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1321"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""هجري"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""117"", ""entity_type"": ""B-ORDINAL""}]}"
بيان صادر عن اللجنة الفرعية لنقابة المحامين في الخليل وذلك استنكارا للهجمة الاستيطانية الشرسة التي تقودها جماعة غوش امونيم عام ( 1980 ) .,"{""story_entities"": [{""entity_value"": ""لنقابة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""المحامين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""المحامين"", ""entity_type"": ""B-NORP""}, {""entity_value"": ""في"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الخليل"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الخليل"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""جماعة"", ""entity_type"": ""B-NORP""}, {""entity_value"": ""غوش"", ""entity_type"": ""I-NORP""}, {""entity_value"": ""امونيم"", ""entity_type"": ""I-NORP""}, {""entity_value"": ""عام"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1980"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
الجزء الاول من وقائع الجلسة الإفتتاحية للمجلس التشريعي الفلسطيني تم إذاعتها على إذاعة صوت فلسطين بتاريخ ( 7 / 3 / 1996 ) بعد اتفاقية أوسلو 1 .,"{""story_entities"": [{""entity_value"": ""الاول"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""للمجلس"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""التشريعي"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الفلسطيني"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""إذاعة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""صوت"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""بتاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""7"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""3"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1996"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""اتفاقية"", ""entity_type"": ""B-EVENT""}, {""entity_value"": ""أوسلو"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""أوسلو"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""1"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""1"", ""entity_type"": ""B-ORDINAL""}]}"
لم تكن موسكو هي الوحيدة التي تفاجأت بحدة موجات الربيع العربي عام 2011 ، $#$,"{""story_entities"": [{""entity_value"": ""موسكو"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""موجات"", ""entity_type"": ""B-EVENT""}, {""entity_value"": ""الربيع"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""العربي"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""عام"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""عام"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""2011"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""2011"", ""entity_type"": ""I-DATE""}]}"
جريدة فلسطين / نيسان ( 18 / 4 / 1947 ) .,"{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""نيسان"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""18"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""4"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1947"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
جريدة فلسطين 25 أيلول 1912 .,"{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""25"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""أيلول"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1912"", ""entity_type"": ""I-DATE""}]}"
الخسرانة,"{""story_entities"": []}"
تعزيز الاستقرار الإقليمي $#$,"{""story_entities"": []}"
بيان صادر عن حركة حماس خلال انتفاضة الأقصى بتاريخ ( 15 / 12 / 2006 ) .,"{""story_entities"": [{""entity_value"": ""حركة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""حماس"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""انتفاضة"", ""entity_type"": ""B-EVENT""}, {""entity_value"": ""الأقصى"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""الأقصى"", ""entity_type"": ""B-FAC""}, {""entity_value"": ""بتاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""15"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""12"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2006"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
( المقدم يساعد في ادخال السوري الى قاعة المسابقة ),"{""story_entities"": [{""entity_value"": ""السوري"", ""entity_type"": ""B-NORP""}]}"
"103 "" نقل الأسلحة التقليدية إلى الدول النامية "" . وكالة أبحاث الكونغرس ( R44716 ) : واشنطن ، 19 ديسمبر / كانون الأول 2016 . $#$","{""story_entities"": [{""entity_value"": ""103"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""وكالة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""أبحاث"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الكونغرس"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الكونغرس"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""R44716"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""واشنطن"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""19"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""ديسمبر"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""كانون"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""الأول"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2016"", ""entity_type"": ""I-DATE""}]}"
المهم إنّو يكون في شويت حشيش تياكلوا و ينبسطوا .,"{""story_entities"": []}"
فيديو من يوتيوب بعنوان مصطفى البرغوثي - ما أخذ بالقوة لا يسترد إلا بالقوة . . . . دقيقه,"{""story_entities"": [{""entity_value"": ""مصطفى"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""البرغوثي"", ""entity_type"": ""I-PERS""}]}"
صورة الاطفال في مخيم عقبة جبر بداية التأسيس .,"{""story_entities"": [{""entity_value"": ""مخيم"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""عقبة"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""جبر"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""جبر"", ""entity_type"": ""B-PERS""}]}"
"# العمل _ الحر # فريلانس # العمل _ على _ الإنترنت # freelance , اولا ليس اسمه الربح وانما اسمه العمل على الانترنيت يجب عليك ان تتوفر على مهارات مثل تصميم المواقع . التعليق الصوتي . الترجمة . البيع على الانترنيت … , أنصحك أن تبدأ بما كنت تعمله في البداية حتى تجد تمويل لما أنت مقبل عليه . $#$","{""story_entities"": [{""entity_value"": ""فريلانس"", ""entity_type"": ""B-OCC""}]}"
( الجمهور و الشرطة يضحكون و يصفقون بقوة ),"{""story_entities"": [{""entity_value"": ""الشرطة"", ""entity_type"": ""B-ORG""}]}"
رسالة قائمقام رام الله إلى وكيل شركة شل وشركة الغاز الاهلية في مدينة رام الله .,"{""story_entities"": [{""entity_value"": ""قائمقام"", ""entity_type"": ""B-OCC""}, {""entity_value"": ""رام"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""رام"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""الله"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""الله"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""وكيل"", ""entity_type"": ""B-OCC""}, {""entity_value"": ""شركة"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""شركة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""شل"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""شل"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""وشركة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""الغاز"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الاهلية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""مدينة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""رام"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""الله"", ""entity_type"": ""I-GPE""}]}"
فليس أمام قضاة التحقيق فرصة لاستجواب الشهود . $#$,"{""story_entities"": [{""entity_value"": ""الشهود"", ""entity_type"": ""B-NORP""}]}"
جريدة فلسطين 1 أيار 1925 .,"{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""1"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""أيار"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1925"", ""entity_type"": ""I-DATE""}]}"
حيث تؤثر الحرب عليهم وعلى عائلاتهم ولكن رغم كل هذا فإنهم يواظبون على عملهم ، وأحياناً يعبرون إلى الطرف الآخر من خط الجبهة للوصول إلى من يحتاجهم – فينتظرون دورهم عند الحواجز ويعبرون أراضٍ خالية ويتحدون رصاص القناصة . $#$,"{""story_entities"": []}"
مقابلة شفوية مع أحمد إبراهيم أبو فخيدة حول ثورة فلسطين 1936 - 1939 .,"{""story_entities"": [{""entity_value"": ""أحمد"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""إبراهيم"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""أبو"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""فخيدة"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""ثورة"", ""entity_type"": ""B-EVENT""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""1936"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""1936"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""-"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""-"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1939"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""1939"", ""entity_type"": ""I-DATE""}]}"
صامد يا نخيل,"{""story_entities"": []}"
جريدة فلسطين 30 آذار 1928 .,"{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""30"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""آذار"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1928"", ""entity_type"": ""I-DATE""}]}"
قضايا اجتماعية وإنسانية من سجلات المحكمة الشرعية في طولكرم لتفويض احدهم ليكون اماما وخطيبا في مسجد قرية صيدا عام ( 1333 ) هجري .,"{""story_entities"": [{""entity_value"": ""المحكمة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""الشرعية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""في"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""طولكرم"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""طولكرم"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""قرية"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""صيدا"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""عام"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1333"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""هجري"", ""entity_type"": ""I-DATE""}]}"
